Title,Company,Location,Remote,Link,Source,Term,Skills,Lat,Lon
Umweltschutzingenieur/in - technischer Umweltschutz (m/w/d) - in Teilzeit / als Elternzeitvertretung,Stadt  (Allgäu)    (Allgäu),Kempten,False,https://www.greenjobs.de/stellenanzeige/umweltschutzingenieur-technischer-umweltschutz-in-teilzeit-als-elternzeitvertretung--100151384/?s=naturschutz,Greenjobs,naturschutz,General,47.7267063,10.3168835
Projektmitarbeiter*in für Naturschutzmaßnahmen & Pflege - Umsetzung von Naturschutzmaßnahmen im HOTSPOT28 (m/w/d),Landschaftspflegeverein Dummersdorfer Ufer e.V.,Lübeck,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-fuer-naturschutzmassnahmen-pflege-umsetzung-von-naturschutzmassnahmen-im-hotspot28--100151390/?s=naturschutz,Greenjobs,naturschutz,General,53.866444,10.684738
Techniker:in (w/m/d) Zentrales Grundwassermessstellen-Management,Stadt  am Main    am Main,Frankfurt,False,https://www.greenjobs.de/stellenanzeige/techniker-zentrales-grundwassermessstellen-management--100151380/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,50.1106444,8.6820917
Ingenieurin / Ingenieur (m/w/d) - Bauingenieurwesen (Schwerpunkt: Wasserbau/ -wirtschaft) / Landespflege (Fachrichtung: Landespflege / Landschaftsökologie),"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Braunschweig,False,https://www.greenjobs.de/stellenanzeige/ingenieurin-ingenieur-bauingenieurwesen-schwerpunkt-wasserbau-wirtschaft-landespflege-fachrichtung-landespflege-landschaftsoekologie--100151368/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.2646577,10.5236066
Leitung HR (m/w/d),BUND Naturschutz in Bayern e.V.,Regensburg,False,https://www.greenjobs.de/stellenanzeige/leitung-hr--100151352/?s=naturschutz,Greenjobs,naturschutz,General,49.0195333,12.0974869
Landschaftsplanerin / Landschaftsplaner (m/w/d),"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Hannover,False,https://www.greenjobs.de/stellenanzeige/landschaftsplanerin-landschaftsplaner--100151337/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.3744779,9.7385532
Bearbeiterin / Bearbeiter (m/w/d) - Dipl.-Ing. / Master der Fachrichtung Bauingenieurwesen oder vergleichbar,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Norden,False,https://www.greenjobs.de/stellenanzeige/bearbeiterin-bearbeiter-dipl-ing-master-der-fachrichtung-bauingenieurwesen-oder-vergleichbar--100151332/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,53.5942039,7.2067435
Umweltplaner:in Schwerpunkt landschaftspflegerische Ausführungsplanung (Mensch*),Not specified,München,False,https://www.greenjobs.de/stellenanzeige/umweltplaner-schwerpunkt-landschaftspflegerische-ausfuehrungsplanung-mensch--100151330/?s=naturschutz,Greenjobs,naturschutz,General,48.1371079,11.5753822
Senior Ingenieur:in Umweltplanung,DB Engineering & Consulting GmbH,Hamburg,False,https://www.greenjobs.de/stellenanzeige/senior-ingenieur-umweltplanung--100151319/?s=naturschutz,Greenjobs,naturschutz,General,53.550341,10.000654
Projektmanager/-in (m/w/d) für das Interreg-Projekt WETLANDERS,Amt für regionale Landesentwicklung Weser-Ems,Oldenburg,False,https://www.greenjobs.de/stellenanzeige/projektmanager-fuer-das-interreg-projekt-wetlanders--100151313/?s=naturschutz,Greenjobs,naturschutz,General,53.1389753,8.2146017
Technische Referendarinnen / Technische Referendare (m/w/d) der Ausbildungsrichtung Landespflege,Regierungspräsidium Gießen,Wetzlar,False,https://www.greenjobs.de/stellenanzeige/technische-referendarinnen-technische-referendare-der-ausbildungsrichtung-landespflege--100151311/?s=naturschutz,Greenjobs,naturschutz,General,50.570561,8.531245
Umweltbaubegleitung (w/m/d),Mailänder Consult GmbH,Karlsruhe,False,https://www.greenjobs.de/stellenanzeige/umweltbaubegleitung--100149723/?s=naturschutz,Greenjobs,naturschutz,General,49.0068705,8.4034195
Mitarbeiter/in (m/w/d) mit vegetationskundlichem Schwerpunkt,BIOPLAN  PartGmbB,Höxter,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-mit-vegetationskundlichem-schwerpunkt--100151291/?s=naturschutz,Greenjobs,naturschutz,General,51.7938902,9.348855
2 Trainees für den Naturschutz (w/m/d),Bundesforst der Bundesanstalt für Immobilien­aufgaben,Bonn,False,https://www.greenjobs.de/stellenanzeige/2-trainees-fuer-den-naturschutz--100151286/?s=naturschutz,Greenjobs,naturschutz,General,50.7352621,7.1024635
8 Trainees für den gehobenen Forstdienst (w/m/d) oder 4 Trainees für den höheren Forstdienst (w/m/d),Bundesforst der Bundesanstalt für Immobilien­aufgaben,Bonn,False,https://www.greenjobs.de/stellenanzeige/8-trainees-fuer-den-gehobenen-forstdienst-oder-4-trainees-fuer-den-hoeheren-forstdienst--100151285/?s=naturschutz,Greenjobs,naturschutz,General,50.7352621,7.1024635
Teamleitung Umweltbildung (m/w/d),NABU Landesverband Brandenburg,Potsdam,False,https://www.greenjobs.de/stellenanzeige/teamleitung-umweltbildung--100151265/?s=naturschutz,Greenjobs,naturschutz,General,52.4009309,13.0591397
Mitarbeiter*in im Projekt Stiftungswacht,Stiftung Naturschutz Schleswig - Holstein  24 Molfsee,Deutschland,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-im-projekt-stiftungswacht--100151256/?s=naturschutz,Greenjobs,naturschutz,General,,
"Umwelträtinnen/Umwelträte (w/m/d) bei den Bezirksregierungen Arnsberg, Düsseldorf, Köln und Münster","Ministerium für Umwelt, Naturschutz und Verkehr NRW  , , ,  , Düsseldorf, Köln, ...",Arnsberg,False,https://www.greenjobs.de/stellenanzeige/umweltraetinnen-umweltraete-bei-den-bezirksregierungen-arnsberg-duesseldorf-koeln-und-muenster--100151238/?s=naturschutz,Greenjobs,naturschutz,General,51.4002384,8.0605908
Leitung (m/w/d) Untere Naturschutzbehörde,am Main    am Main / hybrid,Rüsselsheim,False,https://www.greenjobs.de/stellenanzeige/leitung-untere-naturschutzbehoerde--100151228/?s=naturschutz,Greenjobs,naturschutz,General,49.991701,8.4138251
(Junior) Teamleiter Umweltfachplaner:in,DMT Engineering Surveying GmbH & Co. KG,Hamburg,False,https://www.greenjobs.de/stellenanzeige/junior-teamleiter-umweltfachplaner--100151227/?s=naturschutz,Greenjobs,naturschutz,General,53.550341,10.000654
Projektmitarbeiter/in (m/w/d) für faunistische Kartierungen (v.a. Fledermäuse) und artenschutzrechtliche Fachbeiträge,Gesellschaft für Freilandökologie und Naturschutzplanung mbH,Molfsee,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-fuer-faunistische-kartierungen-v-a-fledermaeuse-und-artenschutzrechtliche-fachbeitraege--100151211/?s=naturschutz,Greenjobs,naturschutz,"Lab/Field, Planning/Law",54.2642927,10.0654837
Landschafts- und Umweltplaner (m/w/d),Gesellschaft für angewandte Ökologie und Umweltplanung mbH (GefaÖ),Leipzig,False,https://www.greenjobs.de/stellenanzeige/landschafts-und-umweltplaner--100151193/?s=naturschutz,Greenjobs,naturschutz,General,51.3406321,12.3747329
Wissenschaftliche*r Mitarbeiter*in (m/w/d) - in Teilzeit,Biologische Station im Kreis Euskirchen e.V.,Nettersheim,False,https://www.greenjobs.de/stellenanzeige/wissenschaftliche-mitarbeiter-in-teilzeit--100151181/?s=naturschutz,Greenjobs,naturschutz,GIS/Remote Sensing,50.4913647,6.6288859
Referent:in Fundraising Klimaschutzstiftung Baden-Württemberg,Baden-Württemberg Stiftung,Stuttgart,False,https://www.greenjobs.de/stellenanzeige/referent-fundraising-klimaschutzstiftung-baden-wuerttemberg--100151163/?s=naturschutz,Greenjobs,naturschutz,General,48.7784485,9.1800132
Mitarbeiter*in in der praktischen Biotoppflege / Landschaftspflege (m/w/d),LBV - Landesbund für Vogel- und Naturschutz in Bayern,München,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-in-der-praktischen-biotoppflege-landschaftspflege--100151160/?s=naturschutz,Greenjobs,naturschutz,General,48.1371079,11.5753822
Mitarbeiter/in (w/m/d) im Bereich Landschaftspflege,Landschaftspflegeverband  e.V.,Passau,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-im-bereich-landschaftspflege--100151157/?s=naturschutz,Greenjobs,naturschutz,General,48.5748229,13.4609744
"Projektbearbeiter*in Fauna (m/w/d) Biologie, Landschaftsökologie, Forstwirtschaft o.ä.","ecoda GmbH & Co. KG  92*,93*,95*,96*  / Oberpfalz",Regensburg,False,https://www.greenjobs.de/stellenanzeige/projektbearbeiter-fauna-biologie-landschaftsoekologie-forstwirtschaft-o-ae--100148523/?s=naturschutz,Greenjobs,naturschutz,General,49.0195333,12.0974869
Mitarbeiter (m/w/d) für den Bereich Political Affairs / Public Relations,Deutscher Angelfischerverband e.V.,Berlin,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-fuer-den-bereich-political-affairs-public-relations--100151107/?s=naturschutz,Greenjobs,naturschutz,General,52.5173885,13.3951309
Landschaftsplaner:in (m/w/d),Cappel + Kranzhoff Stadtentwicklung und Planung GmbH,Hamburg,False,https://www.greenjobs.de/stellenanzeige/landschaftsplaner--100146794/?s=naturschutz,Greenjobs,naturschutz,General,53.550341,10.000654
Landschaftsplaner Feldbotanik (m/w/x),Sweco GmbH,Koblenz,False,https://www.greenjobs.de/stellenanzeige/landschaftsplaner-feldbotanik--100150052/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,50.3533278,7.5943951
Mitarbeiter / Ingenieur (m/w/d) für die Bereiche Bodenkundliche Geländearbeiten und GIS-Tätigkeiten,Geries Ingenieure GmbH,Parsau,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-ingenieur-fuer-die-bereiche-bodenkundliche-gelaendearbeiten-und-gis-taetigkeiten--100150263/?s=naturschutz,Greenjobs,naturschutz,"GIS/Remote Sensing, Lab/Field",52.536225,10.8917238
Objektplaner:in Freianlagen (w/m/d),er Wasserbetriebe,Berlin,False,https://www.greenjobs.de/stellenanzeige/objektplaner-freianlagen--100151038/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.5173885,13.3951309
Mitarbeiterin (m/w/d) im Bereich Naturschutz / Landschaftsplanung / Kartierung,GfBU-Consult Gesellschaft für Umwelt- und Managementberatung mbH    / OT Hönow,Hoppegarten,False,https://www.greenjobs.de/stellenanzeige/mitarbeiterin-im-bereich-naturschutz-landschaftsplanung-kartierung--100150859/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.550231,13.6411944
Landwirtschaftliche Mitarbeiter (m/w/d),Heinz Sielmann Stiftung,Duderstadt,False,https://www.greenjobs.de/stellenanzeige/landwirtschaftliche-mitarbeiter--100150753/?s=naturschutz,Greenjobs,naturschutz,General,51.5123672,10.2610699
Geschäftsführer*in (m/w/d),Landesbüro der Naturschutzverbände NRW,Oberhausen,False,https://www.greenjobs.de/stellenanzeige/geschaeftsfuehrer--100150671/?s=naturschutz,Greenjobs,naturschutz,General,51.4696137,6.8514435
Werkstudent Umweltgutachten (m/w/d),TÜV SÜD Industrie Service GmbH   Filderstadt,Deutschland,False,https://www.greenjobs.de/stellenanzeige/werkstudent-umweltgutachten--100150463/?s=naturschutz,Greenjobs,naturschutz,Planning/Law,,
"Praktikant*in für das ""Heupferdchen""-Projekt (w/d/m)",NAJU - Landesverband Baden-Württemberg e.V.,Stuttgart,False,https://www.greenjobs.de/stellenanzeige/praktikant-fuer-das-heupferdchen-projekt--100151496/?s=naturschutz,Greenjobs,naturschutz,General,48.7784485,9.1800132
BFD-Stelle (m/w/d) im Bereich Umweltschutz,BUND Regionalgruppe,Leipzig,False,https://www.greenjobs.de/stellenanzeige/bfd-stelle-im-bereich-umweltschutz--100151479/?s=naturschutz,Greenjobs,naturschutz,General,51.3406321,12.3747329
Praktikum bei den 18. Zugvogeltagen (m/w/d),Nationalparkverwaltung Niedersächsisches Wattenmeer,Wilhelmshaven,False,https://www.greenjobs.de/stellenanzeige/praktikum-bei-den-18-zugvogeltagen--100151331/?s=naturschutz,Greenjobs,naturschutz,General,53.5278793,8.106301
Ausbildung zum/zur Wasserbauer/-in (m/w/d),"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Osterwald,False,https://www.greenjobs.de/stellenanzeige/ausbildung-zum-zur-wasserbauer--100151303/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.5301571,7.0065276
Freiwilliges Ökologisches Jahr (m/w/d) am Bodensee,Heinz Sielmann Stiftung,Überlingen,False,https://www.greenjobs.de/stellenanzeige/freiwilliges-oekologisches-jahr-am-bodensee--100151174/?s=naturschutz,Greenjobs,naturschutz,"GIS/Remote Sensing, Lab/Field",47.7664456,9.1605106
"Praktikum: Aufbau und Begleitung von Experimenten in Mesokosmen zur Untersuchung der Auswirkung von Wassertrübung auf Fraßraten, Biomasse und Kondition von Mytilus edulis (Miesmuschel) und Magallana gigas (Pazifische Auster)",Nationalparkverwaltung Niedersächsisches Wattenmeer,Wilhelmshaven,False,https://www.greenjobs.de/stellenanzeige/praktikum-aufbau-und-begleitung-von-experimenten-in-mesokosmen-zur-untersuchung-der-auswirkung-von-wassertruebung-auf-frassraten-biomasse-und-kondition-von-mytilus-edulis-miesmuschel-und-magallana-gigas-pazifisch--100151066/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,53.5278793,8.106301
"Masterarbeit: Experimentelle Untersuchungen zur Auswirkung von Wassertrübung auf Fraßraten, Biomasse und Kondition von Mytilus edulis (Miesmuschel) und Magallana gigas (Pazifische Auster)",Nationalparkverwaltung Niedersächsisches Wattenmeer,Wilhelmshaven,False,https://www.greenjobs.de/stellenanzeige/masterarbeit-experimentelle-untersuchungen-zur-auswirkung-von-wassertruebung-auf-frassraten-biomasse-und-kondition-von-mytilus-edulis-miesmuschel-und-magallana-gigas-pazifische-auster--100151065/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,53.5278793,8.106301
Pressepraktikum (m/w/d) - Pressearbeit & Mitarbeit bei Umweltbaustellen / Bergwaldprojekten,Österreichischer Alpenverein  6020 Innsbruck,Deutschland,False,https://www.greenjobs.de/stellenanzeige/pressepraktikum-pressearbeit-mitarbeit-bei-umweltbaustellen-bergwaldprojekten--100150699/?s=naturschutz,Greenjobs,naturschutz,General,,
Ornithologisches Ganzjahres-BFD auf Helgoland (m/w/d),Verein Jordsand e.V.,Helgoland,False,https://www.greenjobs.de/stellenanzeige/ornithologisches-ganzjahres-bfd-auf-helgoland--100150662/?s=naturschutz,Greenjobs,naturschutz,GIS/Remote Sensing,54.1820608,7.8876314
Ganzjahres-BFD auf Helgoland (m/w/d),Verein Jordsand e.V.,Helgoland,False,https://www.greenjobs.de/stellenanzeige/ganzjahres-bfd-auf-helgoland--100150663/?s=naturschutz,Greenjobs,naturschutz,General,54.1820608,7.8876314
Bundesfreiwilligendienst (m/w/d),Naturschutzjugend Hessen e.V.,Wetzlar,False,https://www.greenjobs.de/stellenanzeige/bundesfreiwilligendienst--100150658/?s=naturschutz,Greenjobs,naturschutz,General,50.570561,8.531245
Freiwilliges Ökologisches Jahr (m/w/d),Kreis Lippe,Oerlinghausen,False,https://www.greenjobs.de/stellenanzeige/freiwilliges-oekologisches-jahr--100150580/?s=naturschutz,Greenjobs,naturschutz,GIS/Remote Sensing,51.9492295,8.673579
Bundesfreiwilligendienst (BFD) in der Öffentlichkeitsarbeit (m/w/d),Verein Jordsand e. V.,Ahrensburg,False,https://www.greenjobs.de/stellenanzeige/bundesfreiwilligendienst-bfd-in-der-oeffentlichkeitsarbeit--100150500/?s=naturschutz,Greenjobs,naturschutz,General,53.6736529,10.2358999
Bundesfreiwilligendienst in der Landwirtschaft/Schulbauernhof (m/w/d),Heinz Sielmann Stiftung,Duderstadt,False,https://www.greenjobs.de/stellenanzeige/bundesfreiwilligendienst-in-der-landwirtschaft-schulbauernhof--100150364/?s=naturschutz,Greenjobs,naturschutz,General,51.5123672,10.2610699
Freiwilliges Ökologisches Jahr/ Wanninchen,Heinz Sielmann Stiftung,Luckau,False,https://www.greenjobs.de/stellenanzeige/freiwilliges-oekologisches-jahr-wanninchen--100150260/?s=naturschutz,Greenjobs,naturschutz,GIS/Remote Sensing,51.8524163,13.7150055
FÖJ-Stelle im Natur-Erlebniszentrum Elstal (m/w/d),Heinz Sielmann Stiftung,Wustermark,False,https://www.greenjobs.de/stellenanzeige/foej-stelle-im-natur-erlebniszentrum-elstal--100150251/?s=naturschutz,Greenjobs,naturschutz,General,52.5462731,12.9404114
FÖJ-Stellen (m/w/d) in der Umweltbildung im Natur-Erlebniszentrum Gut Herbigshagen,Heinz Sielmann Stiftung,Duderstadt,False,https://www.greenjobs.de/stellenanzeige/foej-stellen-in-der-umweltbildung-im-natur-erlebniszentrum-gut-herbigshagen--100150249/?s=naturschutz,Greenjobs,naturschutz,General,51.5123672,10.2610699
Ökologischer Bundesfreiwilligendienst (w/m/d) in der Verwaltung,Green Legal Impact Germany e.V.,Berlin,False,https://www.greenjobs.de/stellenanzeige/oekologischer-bundesfreiwilligendienst-in-der-verwaltung--100150112/?s=naturschutz,Greenjobs,naturschutz,GIS/Remote Sensing,52.5173885,13.3951309
Bundesfreiwillige/r (m/w/d),Deutscher Tierschutzbund e.V.,Kappeln,False,https://www.greenjobs.de/stellenanzeige/bundesfreiwillige--100149892/?s=naturschutz,Greenjobs,naturschutz,General,54.6641769,9.9317595
Praktikum am Bundesamt für Naturschutz - Fachgebiet Internationaler Naturschutz,Bundesamt für Naturschutz (BfN),Bonn,False,https://www.greenjobs.de/stellenanzeige/praktikum-am-bundesamt-fuer-naturschutz-fachgebiet-internationaler-naturschutz--100149636/?s=naturschutz,Greenjobs,naturschutz,General,50.7352621,7.1024635
FÖJ-Stelle in Natur- und Artenschutzprojekten im Biosphärenreservat Spreewald (m/w/d),"ECOPLAN - Forschungsbüro für Landschaftsökologie, Naturschutz und Umweltplanung ...",Burg,False,https://www.greenjobs.de/stellenanzeige/foej-stelle-in-natur-und-artenschutzprojekten-im-biosphaerenreservat-spreewald--100149138/?s=naturschutz,Greenjobs,naturschutz,Planning/Law,49.9600346,6.3512069
Bundesfreiwilligendienst in der Wildvogelstation Berlin Marzahn,NABU Landesverband  e.V.,Berlin,False,https://www.greenjobs.de/stellenanzeige/bundesfreiwilligendienst-in-der-wildvogelstation-berlin-marzahn--100147649/?s=naturschutz,Greenjobs,naturschutz,General,52.5173885,13.3951309
BFD-Stelle (m/w/d) im Vogel- und Naturschutz,LBV,Coburg,False,https://www.greenjobs.de/stellenanzeige/bfd-stelle-im-vogel-und-naturschutz--100146716/?s=naturschutz,Greenjobs,naturschutz,General,50.2582226,10.964561
Praktikum (m/w/d) im Vogel- und Naturschutz,LBV,Coburg,False,https://www.greenjobs.de/stellenanzeige/praktikum-im-vogel-und-naturschutz--100146715/?s=naturschutz,Greenjobs,naturschutz,General,50.2582226,10.964561
BFD-Stelle (m/w/d) im WattBz / Nationalpark Niedersächsisches Wattenmeer,UNESCO-Weltnaturerbe Wattenmeer-Besucherzentrum,Cuxhaven,False,https://www.greenjobs.de/stellenanzeige/bfd-stelle-im-wattbz-nationalpark-niedersaechsisches-wattenmeer--100145524/?s=naturschutz,Greenjobs,naturschutz,General,53.86878,8.698286
Praktikumsstelle in Natur- und Artenschutzprojekten,"ECOPLAN - Forschungsbüro für Landschaftsökologie, Naturschutz und Umweltplanung ...",Burg,False,https://www.greenjobs.de/stellenanzeige/praktikumsstelle-in-natur-und-artenschutzprojekten--100140383/?s=naturschutz,Greenjobs,naturschutz,Planning/Law,49.9600346,6.3512069
Praktikum in Umweltplanungsbüro (m/w/d),OECOS GmbH,Hamburg,False,https://www.greenjobs.de/stellenanzeige/praktikum-in-umweltplanungsbuero--100135928/?s=naturschutz,Greenjobs,naturschutz,General,53.550341,10.000654
Ökologischer Bundesfreiwilligendienst (m/w/d),RESTLOS GLÜCKLICH e.V.,Berlin,False,https://www.greenjobs.de/stellenanzeige/oekologischer-bundesfreiwilligendienst--100122514/?s=naturschutz,Greenjobs,naturschutz,GIS/Remote Sensing,52.5173885,13.3951309
Bundesfreiwilligendienst,Landesbund für Vogel- und Naturschutz in Bayern e.V. - Bezirksgeschäftsstelle Mi...,Nürnberg,False,https://www.greenjobs.de/stellenanzeige/bundesfreiwilligendienst--100113686/?s=naturschutz,Greenjobs,naturschutz,General,49.453872,11.077298
Berufspraktikum im Landschaftsplanungsbüro (m/w/d),GFN-Umweltplanung,München,False,https://www.greenjobs.de/stellenanzeige/berufspraktikum-im-landschaftsplanungsbuero--100109572/?s=naturschutz,Greenjobs,naturschutz,General,48.1371079,11.5753822
Praktikant*in (m/w/d) - Bereich: Markt für ökologische & nachhaltige Agrar-/ Ernährungswirtschaft,Ecozept GmbH,Freising,False,https://www.greenjobs.de/stellenanzeige/praktikant-bereich-markt-fuer-oekologische-nachhaltige-agrar-ernaehrungswirtschaft--100108582/?s=naturschutz,Greenjobs,naturschutz,GIS/Remote Sensing,48.4008273,11.7439565
Öko-Bundesfreiwilligendienst (ÖBFD),Stiftung Naturschutz,Berlin,False,https://www.greenjobs.de/stellenanzeige/oeko-bundesfreiwilligendienst-oebfd--100092190/?s=naturschutz,Greenjobs,naturschutz,General,52.5173885,13.3951309
Bundesfreiwilligendienst (BFD) in einem großen Naturschutzverband,Landesbund für Vogelschutz in Bayern e.V. (LBV),Hilpoltstein,False,https://www.greenjobs.de/stellenanzeige/bundesfreiwilligendienst-bfd-in-einem-grossen-naturschutzverband--48145/?s=naturschutz,Greenjobs,naturschutz,General,49.1893907,11.1920909
Praktikum in einem großen Naturschutzverband,Landesbund für Vogelschutz in Bayern e.V. (LBV),Hilpoltstein,False,https://www.greenjobs.de/stellenanzeige/praktikum-in-einem-grossen-naturschutzverband--48144/?s=naturschutz,Greenjobs,naturschutz,General,49.1893907,11.1920909
Referent/in der Geschäftsführung (m/w/d),Zentrum Liberale Moderne,Berlin,False,https://www.greenjobs.de/stellenanzeige/referent-der-geschaeftsfuehrung--100151926/?s=klimaschutz,Greenjobs,klimaschutz,General,52.5173885,13.3951309
Leiter*in für das Stabsreferat „Sustainability Office“,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e.V.,München,False,https://www.greenjobs.de/stellenanzeige/leiter-fuer-das-stabsreferat-sustainability-office--100151921/?s=klimaschutz,Greenjobs,klimaschutz,General,48.1371079,11.5753822
Techniker*in / Data Analyst (gn) für Forschungsdatenerhebung in regenerativer Landwirtschaft,Finck Stiftung gGmbH    (Mark) / hybrid,Briesen,False,https://www.greenjobs.de/stellenanzeige/techniker-data-analyst-fuer-forschungsdatenerhebung-in-regenerativer-landwirtschaft--100151918/?s=klimaschutz,Greenjobs,klimaschutz,Data Science,52.3447104,14.2775651
Teilprojektleitung Klima-Aktionsplan (m/w/d),Stadtverwaltung,Jena,False,https://www.greenjobs.de/stellenanzeige/teilprojektleitung-klima-aktionsplan--100151909/?s=klimaschutz,Greenjobs,klimaschutz,General,50.9281717,11.5879359
Werkstudentin / Werkstudent (m/w/d) in der Zentralabteilung,"Ministerium für Klimaschutz, Umwelt, Energie und Mobilität",Mainz,False,https://www.greenjobs.de/stellenanzeige/werkstudentin-werkstudent-in-der-zentralabteilung--100151904/?s=klimaschutz,Greenjobs,klimaschutz,General,49.9995205,8.2736253
Sanierungsmanager/in (w/m/d),Stadt,Riedstadt,False,https://www.greenjobs.de/stellenanzeige/sanierungsmanager--100151894/?s=klimaschutz,Greenjobs,klimaschutz,General,49.8425212,8.4829447
Internatsleitung + Arbeitslehre Aus- und Weiterbildung (m/w/d) im Forstlichen Bildungszentrum,Wald und Holz NRW,Arnsberg,False,https://www.greenjobs.de/stellenanzeige/internatsleitung-arbeitslehre-aus-und-weiterbildung-im-forstlichen-bildungszentrum--100151872/?s=klimaschutz,Greenjobs,klimaschutz,General,51.4002384,8.0605908
"Studentische*r Mitarbeiter*in (GN) für Administration, Öffentlichkeitsarbeit und Koordination",KLUG - Deutsche Allianz Klimawandel und Gesundheit e.V.    / 100% remote (mgl.),Berlin,True,https://www.greenjobs.de/stellenanzeige/studentische-mitarbeiter-fuer-administration-oeffentlichkeitsarbeit-und-koordination--100151861/?s=klimaschutz,Greenjobs,klimaschutz,General,52.5173885,13.3951309
Projektmitarbeiterin/er im Projekt Climate Blue,"Landesbetrieb für Küstenschutz, Nationalpark und Meeresschutz Schleswig-Holstein...",Husum,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiterin-er-im-projekt-climate-blue--100151839/?s=klimaschutz,Greenjobs,klimaschutz,General,54.4854137,9.0537941
Sachbearbeiter/in Wasserwirtschaft (w/m/d),Landkreis,Ravensburg,False,https://www.greenjobs.de/stellenanzeige/sachbearbeiter-wasserwirtschaft--100151818/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,47.7811014,9.612468
Projektsachbearbeiter/in (m/w/d) Staatliche Vogelschutzwarte - Projekt:Kurztitel: LIFE IP GrassBirdHabitats,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Oldenburg,False,https://www.greenjobs.de/stellenanzeige/projektsachbearbeiter-staatliche-vogelschutzwarte-projekt-kurztitel-life-ip-grassbirdhabitats--100151789/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,53.1389753,8.2146017
Sachbearbeitung immissionsschutzrechtliche Genehmigungsverfahren (m/w/d),Landesamt für Umwelt Brandenburg    / hybrid,Cottbus,False,https://www.greenjobs.de/stellenanzeige/sachbearbeitung-immissionsschutzrechtliche-genehmigungsverfahren--100151773/?s=klimaschutz,Greenjobs,klimaschutz,Planning/Law,51.7567447,14.3357307
Ingenieur *in als Teamleitung Baumschutz,Stadt,Wuppertal,False,https://www.greenjobs.de/stellenanzeige/ingenieur-in-als-teamleitung-baumschutz--100151757/?s=klimaschutz,Greenjobs,klimaschutz,General,51.264018,7.1780374
Wissenschaftliche:r Mitarbeiter:in (m/w/d) in der Webentwicklung,LUP - Luftbild Umwelt Planung GmbH,Potsdam,False,https://www.greenjobs.de/stellenanzeige/wissenschaftliche-mitarbeiter-in-der-webentwicklung--100151742/?s=klimaschutz,Greenjobs,klimaschutz,General,52.4009309,13.0591397
Forstwirtschaftsmeister (m/w/d),Stadt,Lörrach,False,https://www.greenjobs.de/stellenanzeige/forstwirtschaftsmeister--100151738/?s=klimaschutz,Greenjobs,klimaschutz,General,47.6120896,7.6607218
FlächenmanagerIn für Flächen des Naturschutzes,Stiftung Umwelt- und Naturschutz Mecklenburg-Vorpommern,Schwerin,False,https://www.greenjobs.de/stellenanzeige/flaechenmanagerin-fuer-flaechen-des-naturschutzes--100151740/?s=klimaschutz,Greenjobs,klimaschutz,General,53.6288297,11.4148038
Forstwirt (m/w/d),Stadt,Lörrach,False,https://www.greenjobs.de/stellenanzeige/forstwirt--100151737/?s=klimaschutz,Greenjobs,klimaschutz,General,47.6120896,7.6607218
Klimaschutzkoordination (m/w/d),Landkreis Oldenburg,Wildeshausen,False,https://www.greenjobs.de/stellenanzeige/klimaschutzkoordination--100151735/?s=klimaschutz,Greenjobs,klimaschutz,General,52.897103,8.4364342
Projektleitung Klimaanpassung (w/m/d),Wissenschaftsstadt,Darmstadt,False,https://www.greenjobs.de/stellenanzeige/projektleitung-klimaanpassung--100151726/?s=klimaschutz,Greenjobs,klimaschutz,General,49.872775,8.651177
Sachbearbeiter:in Betriebliches Mobilitätsmanagement,Bezirksamt -Mitte    / hybrid,Hamburg,False,https://www.greenjobs.de/stellenanzeige/sachbearbeiter-betriebliches-mobilitaetsmanagement--100151724/?s=klimaschutz,Greenjobs,klimaschutz,General,53.550341,10.000654
